,Unnamed: 0,Age,Married,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Long Distance Charges
1047,1047,48,No,Offer E,Yes,28.5,No,Fiber Optic,13.0,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,71.05,472.65,199.5
1048,1048,76,No,Offer E,Yes,12.91,Yes,Fiber Optic,21.0,No,No,No,No,No,Yes,No,Month-to-Month,Yes,Bank Withdrawal,84.45,762.5,116.19
1049,1049,34,Yes,Offer B,Yes,38.15,Yes,Fiber Optic,14.0,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.5,4707.1,1793.05
1050,1050,34,Yes,,Yes,24.22,Yes,Fiber Optic,14.0,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,101.15,3956.7,920.36
1051,1051,53,No,,Yes,32.54,Yes,,,,,,,,,,Month-to-Month,Yes,Bank Withdrawal,24.8,324.15,488.1
1052,1052,48,Yes,,Yes,22.14,Yes,DSL,11.0,No,No,No,Yes,Yes,No,No,Month-to-Month,Yes,Credit Card,66.6,979.5,309.96
1053,1053,79,Yes,,Yes,44.66,Yes,Fiber Optic,8.0,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,105.1,7548.1,3170.86
1054,1054,55,No,Offer E,Yes,34.48,No,Cable,9.0,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,43.95,43.95,34.48
1055,1055,67,No,,Yes,38.79,Yes,Fiber Optic,14.0,No,Yes,No,No,No,No,No,Month-to-Month,Yes,Credit Card,80.55,1411.65,698.22
1056,1056,30,Yes,Offer C,Yes,18.29,No,,,,,,,,,,One Year,No,Credit Card,19.65,708.8,640.15
1057,1057,30,No,,Yes,46.77,No,,,,,,,,,,Month-to-Month,No,Mailed Check,20.0,20.0,46.77
1058,1058,54,Yes,,Yes,19.11,Yes,DSL,21.0,Yes,Yes,Yes,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,72.75,2447.45,630.63
1059,1059,46,No,Offer B,Yes,43.57,No,Fiber Optic,13.0,Yes,Yes,Yes,Yes,No,Yes,Yes,Two Year,No,Credit Card,99.5,5424.25,2309.21
1060,1060,49,No,Offer D,Yes,8.02,Yes,DSL,57.0,Yes,Yes,No,Yes,Yes,No,No,Month-to-Month,Yes,Credit Card,75.9,1375.6,152.38
1061,1061,41,No,Offer E,Yes,15.86,No,,,,,,,,,,Two Year,No,Mailed Check,20.25,174.65,126.88
1062,1062,24,No,,Yes,16.25,Yes,DSL,51.0,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,50.7,214.55,65.0
1063,1063,68,No,,Yes,43.61,No,Fiber Optic,2.0,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,91.3,91.3,43.61
1064,1064,25,Yes,,Yes,16.05,No,Cable,46.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,83.7,6096.9,1155.6
1065,1065,68,No,Offer C,Yes,8.88,Yes,DSL,22.0,Yes,Yes,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,58.55,1718.95,257.52
1066,1066,48,No,Offer B,Yes,7.96,No,DSL,8.0,Yes,Yes,No,No,No,No,No,One Year,No,Bank Withdrawal,56.15,3487.95,493.52
1067,1067,45,Yes,Offer B,No,,,Cable,22.0,Yes,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,58.75,3437.45,0.0
1068,1068,36,Yes,,Yes,31.79,Yes,Fiber Optic,13.0,Yes,Yes,Yes,Yes,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,103.05,5925.75,1812.03
1069,1069,68,Yes,,Yes,27.56,Yes,Fiber Optic,3.0,No,Yes,No,Yes,Yes,Yes,No,One Year,No,Bank Withdrawal,107.05,2172.05,551.2
1070,1070,37,Yes,Offer B,Yes,29.46,Yes,Fiber Optic,28.0,No,Yes,Yes,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,106.0,4178.65,1178.4
1071,1071,30,No,Offer B,Yes,40.25,Yes,Fiber Optic,69.0,Yes,No,Yes,No,Yes,No,No,One Year,No,Credit Card,94.9,4615.25,1891.75
1072,1072,30,No,Offer B,Yes,37.65,Yes,Fiber Optic,30.0,No,Yes,Yes,No,Yes,No,No,One Year,Yes,Bank Withdrawal,94.75,5121.75,2033.1
1073,1073,56,No,,Yes,25.58,No,,,,,,,,,,Two Year,No,Bank Withdrawal,20.4,609.1,792.98
1074,1074,50,Yes,Offer B,Yes,49.29,No,Cable,22.0,Yes,Yes,No,Yes,No,No,No,Two Year,Yes,Bank Withdrawal,59.75,3450.15,2809.53
1075,1075,20,Yes,Offer E,Yes,6.35,No,Cable,69.0,Yes,Yes,Yes,Yes,No,No,No,Month-to-Month,No,Mailed Check,65.0,663.05,57.15
1076,1076,56,No,,Yes,5.59,Yes,Fiber Optic,2.0,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.45,95.45,5.59
1077,1077,35,No,,No,,,DSL,8.0,No,Yes,Yes,Yes,No,No,No,Month-to-Month,No,Bank Withdrawal,41.1,1597.05,0.0
1078,1078,42,No,Offer D,Yes,18.74,No,Cable,20.0,No,No,Yes,No,No,No,No,Month-to-Month,No,Bank Withdrawal,75.35,1025.95,262.36
1079,1079,63,No,,Yes,34.0,No,Fiber Optic,11.0,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,75.2,3198.6,1462.0
1080,1080,55,No,Offer D,Yes,30.88,No,DSL,15.0,Yes,No,Yes,No,No,Yes,Yes,One Year,No,Mailed Check,64.85,1336.8,648.48
1081,1081,65,No,,Yes,36.93,No,Fiber Optic,18.0,No,No,No,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,78.85,292.8,147.72
1082,1082,27,No,Offer B,Yes,42.88,Yes,Fiber Optic,52.0,No,Yes,No,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,89.9,5450.7,2572.8
1083,1083,75,No,,Yes,36.36,Yes,Fiber Optic,12.0,No,Yes,No,No,No,Yes,No,Month-to-Month,Yes,Bank Withdrawal,89.8,502.6,181.8
1084,1084,51,Yes,,No,,,DSL,2.0,Yes,Yes,Yes,No,Yes,Yes,Yes,One Year,No,Bank Withdrawal,59.3,3014.65,0.0
1085,1085,51,Yes,,Yes,30.41,No,,,,,,,,,,Two Year,No,Credit Card,19.7,452.55,729.84
1086,1086,69,No,,Yes,45.88,Yes,Fiber Optic,19.0,Yes,Yes,Yes,No,No,No,No,Month-to-Month,No,Credit Card,91.7,2758.15,1376.4
1087,1087,36,No,,Yes,34.37,No,,,,,,,,,,One Year,No,Credit Card,20.15,785.75,1271.69
1088,1088,52,Yes,Offer C,Yes,44.32,No,,,,,,,,,,One Year,No,Credit Card,20.3,749.35,1684.16
1089,1089,63,No,Offer C,Yes,33.71,No,,,,,,,,,,One Year,No,Credit Card,20.1,589.25,1045.01
1090,1090,42,Yes,Offer A,Yes,37.03,Yes,DSL,26.0,Yes,No,No,No,Yes,No,No,One Year,Yes,Bank Withdrawal,66.2,4692.55,2629.13
1091,1091,19,Yes,,No,,,DSL,69.0,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,60.8,3603.45,0.0
1092,1092,35,Yes,,Yes,35.29,No,DSL,28.0,Yes,No,Yes,Yes,No,No,No,Month-to-Month,No,Bank Withdrawal,61.75,3024.15,1729.21
1093,1093,74,No,Offer D,Yes,23.18,No,Fiber Optic,21.0,No,No,No,No,No,Yes,Yes,One Year,Yes,Bank Withdrawal,81.45,1671.6,463.6
1094,1094,42,Yes,Offer C,Yes,39.11,Yes,DSL,23.0,Yes,Yes,No,No,No,No,No,Month-to-Month,Yes,Credit Card,59.45,2136.9,1368.85
1095,1095,79,Yes,,Yes,36.66,Yes,Fiber Optic,9.0,No,Yes,No,No,No,Yes,No,One Year,Yes,Bank Withdrawal,89.85,4925.35,2089.62
1096,1096,42,No,Offer E,Yes,39.03,No,Fiber Optic,30.0,No,No,No,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,80.25,144.55,78.06
1097,1097,23,No,,Yes,41.21,Yes,,,,,,,,,,Month-to-Month,Yes,Bank Withdrawal,25.25,996.45,1689.61
1098,1098,39,No,,Yes,41.23,Yes,Fiber Optic,28.0,No,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,106.6,6428.4,2515.03
1099,1099,20,No,,Yes,5.19,Yes,Fiber Optic,47.0,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,107.4,5121.3,249.12
1100,1100,42,Yes,Offer B,Yes,40.86,Yes,Fiber Optic,27.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,115.85,6567.9,2288.16
1101,1101,65,Yes,Offer B,Yes,19.58,Yes,Fiber Optic,26.0,No,Yes,Yes,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,107.45,7047.5,1272.7
1102,1102,39,Yes,Offer B,Yes,26.7,No,Cable,17.0,Yes,No,No,Yes,Yes,No,No,One Year,No,Mailed Check,65.8,4068.0,1708.8
1103,1103,23,Yes,,Yes,42.31,No,DSL,59.0,Yes,Yes,Yes,Yes,No,No,No,Two Year,Yes,Bank Withdrawal,-6.0,4158.25,2580.91
1104,1104,27,No,,Yes,45.62,Yes,Fiber Optic,59.0,No,No,Yes,Yes,Yes,No,No,Month-to-Month,No,Bank Withdrawal,95.5,3418.2,1596.7
1105,1105,19,No,Offer C,Yes,28.42,No,DSL,48.0,Yes,No,No,Yes,No,No,No,One Year,No,Credit Card,54.3,1546.3,795.76
1106,1106,48,Yes,Offer C,No,,,DSL,53.0,No,No,Yes,Yes,No,No,No,One Year,Yes,Mailed Check,36.25,1151.05,0.0
1107,1107,68,Yes,,Yes,3.19,Yes,Cable,26.0,Yes,Yes,No,Yes,No,No,No,Two Year,No,Bank Withdrawal,64.2,475.0,22.33
1108,1108,37,Yes,Offer B,Yes,15.65,No,,,,,,,,,,Two Year,No,Credit Card,20.55,1205.05,939.0
1109,1109,54,Yes,,Yes,15.51,No,,,,,,,,,,One Year,Yes,Bank Withdrawal,19.85,717.5,573.87
1110,1110,71,Yes,,Yes,18.41,Yes,Fiber Optic,17.0,No,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,109.95,7634.25,1270.29
1111,1111,60,Yes,Offer B,Yes,16.39,Yes,Fiber Optic,14.0,Yes,Yes,No,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,94.75,5597.65,967.01
1112,1112,69,No,Offer E,Yes,6.18,No,Fiber Optic,12.0,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,70.65,293.85,24.72
1113,1113,59,No,Offer C,No,,,Cable,12.0,No,No,Yes,Yes,No,No,No,Month-to-Month,Yes,Credit Card,33.45,1175.85,0.0
1114,1114,50,No,Offer D,Yes,31.33,No,,,,,,,,,,Month-to-Month,No,Credit Card,19.25,331.35,563.94
1115,1115,25,No,Offer B,Yes,24.77,Yes,Fiber Optic,51.0,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,106.6,5893.95,1387.12
1116,1116,50,Yes,Offer B,Yes,29.81,Yes,Fiber Optic,27.0,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,107.75,4882.8,1341.45
1117,1117,36,Yes,,Yes,2.4,No,,,,,,,,,,Two Year,No,Credit Card,19.9,550.1,64.8
1118,1118,58,No,,Yes,9.74,No,,,,,,,,,,One Year,No,Credit Card,20.1,302.45,146.1
1119,1119,29,Yes,Offer B,Yes,41.89,Yes,Fiber Optic,52.0,No,No,No,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,85.5,4713.4,2303.95
1120,1120,80,No,Offer B,Yes,18.46,Yes,Cable,3.0,Yes,No,No,Yes,No,Yes,Yes,Two Year,Yes,Bank Withdrawal,70.05,3062.45,830.7
1121,1121,67,No,,Yes,3.62,Yes,Fiber Optic,22.0,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.15,997.65,39.82
1122,1122,43,No,,Yes,11.91,No,,,,,,,,,,Month-to-Month,No,Credit Card,19.75,19.75,11.91
1123,1123,42,Yes,,Yes,35.62,Yes,Fiber Optic,29.0,Yes,No,No,Yes,Yes,No,No,Month-to-Month,No,Credit Card,95.9,2234.95,783.64
1124,1124,25,No,Offer E,Yes,1.49,Yes,Fiber Optic,51.0,No,Yes,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,90.8,455.5,7.45
1125,1125,44,No,,Yes,1.27,Yes,Fiber Optic,13.0,No,Yes,No,No,No,No,No,Month-to-Month,Yes,Credit Card,81.85,3141.7,48.26
1126,1126,69,No,,Yes,46.67,Yes,Fiber Optic,18.0,Yes,Yes,No,No,No,Yes,Yes,Two Year,Yes,Bank Withdrawal,96.85,5219.65,2613.52
1127,1127,32,No,Offer E,Yes,45.99,No,,,,,,,,,,Month-to-Month,Yes,Credit Card,20.45,147.55,413.91
1128,1128,33,Yes,Offer D,Yes,13.13,No,,,,,,,,,,One Year,No,Credit Card,19.8,344.5,249.47
1129,1129,35,Yes,Offer D,Yes,46.45,No,,,,,,,,,,Month-to-Month,No,Bank Withdrawal,19.05,454.05,1021.9
1130,1130,57,Yes,,Yes,28.79,Yes,Fiber Optic,16.0,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,105.85,2239.65,575.8
1131,1131,65,Yes,Offer B,No,,,Cable,9.0,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,53.95,2215.4,0.0
1132,1132,68,No,Offer E,Yes,39.78,No,Cable,12.0,No,No,Yes,No,No,No,No,Month-to-Month,Yes,Mailed Check,-9.0,50.15,39.78
1133,1133,45,No,Offer D,Yes,45.39,No,Fiber Optic,24.0,No,No,No,No,Yes,No,No,Month-to-Month,No,Bank Withdrawal,-5.0,1641.3,907.8
1134,1134,45,No,Offer E,Yes,46.84,No,DSL,3.0,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,44.35,81.25,93.68
1135,1135,21,Yes,Offer C,Yes,11.01,Yes,Fiber Optic,73.0,No,Yes,Yes,Yes,No,No,Yes,Month-to-Month,No,Credit Card,88.6,2888.7,363.33
1136,1136,57,No,,No,,,DSL,26.0,No,Yes,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,30.3,1380.1,0.0
1137,1137,53,No,Offer D,Yes,23.2,No,,,,,,,,,,Month-to-Month,No,Credit Card,20.4,266.6,278.4
1138,1138,71,Yes,,Yes,16.88,Yes,Fiber Optic,24.0,No,No,Yes,No,No,Yes,No,Month-to-Month,Yes,Bank Withdrawal,89.8,914.3,168.8
1139,1139,28,No,,Yes,40.64,No,Fiber Optic,51.0,No,Yes,No,No,No,Yes,Yes,Month-to-Month,Yes,Credit Card,85.95,514.6,243.84
1140,1140,25,No,Offer D,Yes,8.82,No,,,,,,,,,,Month-to-Month,No,Credit Card,20.1,223.6,105.84
1141,1141,61,Yes,,Yes,18.37,No,DSL,18.0,No,No,Yes,No,No,No,No,One Year,No,Credit Card,50.3,2878.55,1065.46
1142,1142,23,Yes,,Yes,27.96,No,,,,,,,,,,One Year,No,Credit Card,20.35,393.15,559.2
1143,1143,70,No,,Yes,25.7,No,Fiber Optic,23.0,No,No,Yes,No,No,Yes,No,Two Year,Yes,Bank Withdrawal,84.95,1443.65,462.6
1144,1144,78,No,,Yes,32.4,Yes,Fiber Optic,7.0,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,73.75,545.15,226.8
1145,1145,19,Yes,Offer A,Yes,24.72,Yes,,,,,,,,,,Two Year,Yes,Credit Card,24.4,1725.4,1755.12
1146,1146,30,Yes,Offer B,Yes,17.31,Yes,Cable,82.0,Yes,No,No,Yes,Yes,Yes,Yes,One Year,No,Credit Card,80.45,3375.9,727.02
1147,1147,51,Yes,,Yes,37.11,No,,,,,,,,,,Two Year,No,Bank Withdrawal,20.55,1432.55,2671.92
1148,1148,30,Yes,Offer D,Yes,49.85,Yes,Fiber Optic,69.0,No,Yes,No,No,No,No,No,Month-to-Month,Yes,Credit Card,79.95,1267.95,797.6
1149,1149,76,No,,Yes,35.67,No,Fiber Optic,8.0,No,Yes,No,No,No,No,No,Two Year,No,Bank Withdrawal,72.75,317.75,142.68
1150,1150,79,No,Offer C,Yes,34.69,No,Fiber Optic,27.0,No,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,91.25,2351.8,901.94
1151,1151,21,No,Offer C,Yes,3.72,No,Cable,59.0,No,Yes,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,49.7,1218.25,89.28
1152,1152,47,Yes,,Yes,34.57,No,,,,,,,,,,Month-to-Month,Yes,Mailed Check,20.5,20.5,34.57
1153,1153,35,No,Offer B,Yes,32.83,No,Fiber Optic,24.0,No,Yes,Yes,No,Yes,No,No,Month-to-Month,Yes,Credit Card,88.15,3973.2,1444.52
1154,1154,53,Yes,,Yes,14.43,Yes,Fiber Optic,25.0,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,107.25,6033.3,808.08
1155,1155,39,Yes,Offer D,Yes,9.58,No,Cable,57.0,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,49.2,571.15,114.96
1156,1156,56,No,,No,,,DSL,18.0,Yes,No,No,No,Yes,No,No,One Year,Yes,Credit Card,40.65,970.55,0.0
1157,1157,35,No,,Yes,4.76,Yes,Fiber Optic,58.0,Yes,Yes,Yes,No,Yes,Yes,Yes,One Year,Yes,Credit Card,109.2,5290.45,233.24
1158,1158,32,No,,Yes,11.04,No,Fiber Optic,16.0,No,No,No,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,81.45,912.0,132.48
1159,1159,29,No,Offer C,No,,,DSL,48.0,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Credit Card,30.1,810.85,0.0
1160,1160,70,Yes,,Yes,39.49,Yes,Fiber Optic,7.0,No,Yes,Yes,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.55,2510.2,1066.23
1161,1161,68,No,Offer C,Yes,15.35,Yes,Fiber Optic,10.0,No,No,Yes,Yes,Yes,No,No,Two Year,Yes,Bank Withdrawal,96.6,2877.95,475.85
1162,1162,20,Yes,Offer D,Yes,6.5,Yes,Fiber Optic,76.0,No,No,No,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,85.95,858.6,65.0
1163,1163,55,Yes,Offer A,Yes,25.02,Yes,Fiber Optic,53.0,Yes,No,Yes,No,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,105.55,7405.5,1776.42
1164,1164,49,Yes,Offer B,Yes,36.41,No,DSL,14.0,Yes,Yes,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,55.7,3131.8,2002.55
1165,1165,76,Yes,,Yes,3.66,Yes,Fiber Optic,22.0,Yes,Yes,No,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,94.5,4156.8,157.38
1166,1166,26,No,Offer E,Yes,23.63,Yes,Cable,85.0,No,Yes,No,Yes,No,No,No,Month-to-Month,No,Mailed Check,60.1,60.1,23.63
1167,1167,38,Yes,,Yes,28.06,Yes,DSL,15.0,Yes,Yes,Yes,Yes,No,No,No,Two Year,No,Credit Card,70.9,4677.1,1880.02
1168,1168,56,No,Offer D,Yes,10.11,No,,,,,,,,,,Two Year,No,Credit Card,19.75,265.75,131.43
1169,1169,70,No,,Yes,19.21,No,Fiber Optic,15.0,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,78.8,2006.1,499.46
1170,1170,43,Yes,,Yes,28.46,Yes,Cable,14.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,90.45,5957.9,1849.9
1171,1171,60,No,Offer C,Yes,49.61,No,Fiber Optic,26.0,Yes,No,No,Yes,No,Yes,Yes,One Year,Yes,Bank Withdrawal,89.2,3251.3,1736.35
1172,1172,46,No,Offer E,No,,,Cable,3.0,No,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,29.6,79.45,0.0
1173,1173,38,No,Offer C,Yes,36.42,No,Fiber Optic,2.0,No,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,99.25,3532.0,1274.7
1174,1174,60,No,Offer E,Yes,35.88,No,Fiber Optic,10.0,No,No,Yes,Yes,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,89.25,487.05,215.28
1175,1175,24,Yes,,Yes,36.17,No,DSL,69.0,Yes,No,No,No,No,Yes,Yes,One Year,No,Credit Card,59.45,3157.0,1989.35
1176,1176,26,Yes,Offer D,Yes,2.02,Yes,Fiber Optic,82.0,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,85.25,855.3,20.2
1177,1177,48,No,Offer B,Yes,14.37,No,,,,,,,,,,Two Year,No,Bank Withdrawal,19.55,819.95,632.28
1178,1178,65,No,,Yes,37.62,Yes,Fiber Optic,10.0,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.6,1273.3,526.68
1179,1179,53,Yes,Offer B,Yes,46.49,Yes,DSL,11.0,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,84.15,4164.4,2324.5
1180,1180,69,No,Offer E,Yes,43.96,Yes,Fiber Optic,14.0,No,No,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,78.55,149.55,87.92
1181,1181,60,No,,Yes,19.58,Yes,DSL,22.0,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,88.65,5321.25,1194.38
1182,1182,20,No,,Yes,38.37,Yes,Cable,59.0,Yes,Yes,Yes,Yes,No,No,No,One Year,No,Bank Withdrawal,68.8,4111.35,2417.31
1183,1183,56,No,,Yes,12.35,No,Fiber Optic,13.0,No,No,No,No,Yes,No,No,Month-to-Month,Yes,Credit Card,80.1,398.55,61.75
1184,1184,63,Yes,,Yes,24.23,No,,,,,,,,,,One Year,No,Bank Withdrawal,19.9,666.0,848.05
1185,1185,42,No,,Yes,46.12,No,,,,,,,,,,One Year,Yes,Credit Card,19.8,572.2,1337.48
1186,1186,51,Yes,,Yes,43.2,No,DSL,23.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,86.1,5215.25,2678.4
1187,1187,36,No,Offer A,Yes,26.67,Yes,Fiber Optic,17.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,114.6,7882.5,1866.9
1188,1188,73,Yes,,Yes,37.3,No,Fiber Optic,8.0,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,69.25,69.25,37.3
1189,1189,53,Yes,,No,,,DSL,52.0,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,24.4,36.55,0.0
1190,1190,27,Yes,Offer D,Yes,49.51,No,,,,,,,,,,Month-to-Month,No,Credit Card,19.9,400.3,1089.22
1191,1191,67,Yes,,Yes,39.38,Yes,Fiber Optic,30.0,No,Yes,Yes,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,104.9,6891.45,2599.08
1192,1192,61,Yes,Offer C,Yes,10.43,No,Fiber Optic,4.0,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,70.3,2416.55,365.05
1193,1193,34,No,Offer E,No,,,DSL,8.0,No,Yes,Yes,Yes,No,No,No,Month-to-Month,Yes,Credit Card,40.4,77.15,0.0
1194,1194,70,Yes,,Yes,27.74,Yes,Fiber Optic,18.0,No,Yes,Yes,No,Yes,Yes,No,One Year,Yes,Bank Withdrawal,106.5,5621.85,1442.48
1195,1195,45,No,,No,,,DSL,20.0,Yes,Yes,Yes,Yes,Yes,No,No,Month-to-Month,Yes,Credit Card,55.0,1165.55,0.0
1196,1196,35,Yes,Offer A,Yes,34.53,Yes,Fiber Optic,19.0,Yes,Yes,Yes,Yes,No,No,No,One Year,Yes,Credit Card,95.15,6770.85,2451.63
1197,1197,49,No,,Yes,35.11,Yes,Fiber Optic,22.0,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,109.2,7878.3,2527.92
1198,1198,46,Yes,,Yes,40.21,No,DSL,13.0,Yes,Yes,Yes,Yes,No,No,No,One Year,No,Credit Card,66.15,1874.45,1085.67
1199,1199,44,No,Offer D,Yes,17.8,Yes,Fiber Optic,5.0,No,No,Yes,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,88.45,1422.1,284.8
1200,1200,20,No,,Yes,30.36,No,,,,,,,,,,Month-to-Month,No,Credit Card,19.15,537.35,819.72
1201,1201,22,Yes,Offer E,Yes,30.46,Yes,Fiber Optic,82.0,No,No,Yes,No,Yes,No,No,One Year,Yes,Bank Withdrawal,-10.0,767.9,274.14
1202,1202,60,No,Offer D,Yes,15.03,Yes,DSL,13.0,No,No,Yes,No,No,No,No,Month-to-Month,No,Bank Withdrawal,53.75,608.0,165.33
1203,1203,62,Yes,Offer E,Yes,12.41,Yes,DSL,53.0,No,Yes,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,55.75,446.8,99.28
1204,1204,42,No,,Yes,24.19,Yes,Fiber Optic,13.0,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,111.6,8012.75,1741.68
1205,1205,64,No,Offer C,Yes,36.17,Yes,Fiber Optic,5.0,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,75.25,3017.65,1410.63
1206,1206,62,Yes,,Yes,46.63,Yes,Fiber Optic,14.0,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,110.45,8058.85,3357.36
1207,1207,57,No,,Yes,22.24,Yes,,,,,,,,,,Two Year,No,Bank Withdrawal,23.95,1713.1,1534.56
1208,1208,74,No,,Yes,23.53,Yes,Fiber Optic,9.0,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,74.2,1133.9,352.95
1209,1209,33,No,Offer C,Yes,8.5,No,,,,,,,,,,Two Year,Yes,Credit Card,18.55,689.0,306.0
1210,1210,19,No,Offer B,Yes,43.79,Yes,Fiber Optic,82.0,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,111.5,5703.25,2233.29
1211,1211,45,No,Offer D,No,,,DSL,11.0,No,No,Yes,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,35.2,607.3,0.0
1212,1212,61,No,Offer D,Yes,15.97,No,Fiber Optic,19.0,Yes,No,No,No,Yes,No,No,One Year,Yes,Credit Card,85.15,979.05,191.64
1213,1213,50,Yes,Offer C,Yes,45.97,Yes,DSL,13.0,No,Yes,No,Yes,Yes,No,No,One Year,Yes,Bank Withdrawal,69.0,2441.7,1608.95
1214,1214,47,No,Offer D,Yes,33.14,No,,,,,,,,,,Month-to-Month,No,Bank Withdrawal,19.4,289.3,497.1
1215,1215,44,Yes,Offer A,Yes,8.36,Yes,DSL,19.0,Yes,Yes,Yes,Yes,Yes,No,No,Two Year,No,Bank Withdrawal,79.7,5743.3,585.2
1216,1216,52,No,Offer D,No,,,DSL,57.0,Yes,Yes,No,Yes,No,No,No,One Year,No,Credit Card,40.25,411.45,0.0
